latitude,longitude
2806.7118N,8243.0946W
2806.7117N,8243.0945W
2806.7117N,8243.0944W
2806.7116N,8243.0942W
2806.7115N,8243.094W
2806.7115N,8243.0939W
2806.7114N,8243.0938W
2806.7114N,8243.0937W
2806.7113N,8243.0936W
2806.7112N,8243.0935W
2806.7111N,8243.0933W
2806.7111N,8243.0931W
2806.711N,8243.093W
2806.711N,8243.0929W
2806.7109N,8243.0928W
2806.7109N,8243.0927W
2806.7108N,8243.0926W
2806.7107N,8243.0925W
2806.7106N,8243.0924W
2806.7105N,8243.0923W
2806.7104N,8243.0922W
2806.7104N,8243.092W
2806.7104N,8243.0918W
2806.7105N,8243.0918W
2806.7104N,8243.0918W
2806.7104N,8243.0918W
2806.7103N,8243.0918W
2806.7102N,8243.0918W
2806.7102N,8243.0918W
2806.7101N,8243.0917W
2806.71N,8243.0917W
2806.7099N,8243.0916W
2806.7098N,8243.0916W
2806.7097N,8243.0915W
2806.7096N,8243.0914W
2806.7095N,8243.0913W
2806.7093N,8243.0912W
2806.7092N,8243.0911W
2806.709N,8243.0911W
2806.7089N,8243.091W
2806.7088N,8243.091W
2806.7087N,8243.0909W
2806.7085N,8243.0909W
2806.7084N,8243.0909W
2806.7083N,8243.0909W
2806.7081N,8243.0909W
2806.708N,8243.0908W
2806.7079N,8243.0907W
2806.7079N,8243.0906W
2806.7078N,8243.0905W
2806.7077N,8243.0904W
2806.7074N,8243.0902W
2806.7072N,8243.0901W
2806.7072N,8243.09W
2806.707N,8243.0899W
2806.7069N,8243.0897W
2806.7067N,8243.0895W
2806.7067N,8243.0894W
2806.7066N,8243.0892W
2806.7065N,8243.0891W
2806.7065N,8243.089W
2806.7064N,8243.0889W
2806.7064N,8243.0889W
2806.7063N,8243.0888W
2806.7063N,8243.0888W
2806.7062N,8243.0888W
2806.7061N,8243.0888W
2806.7061N,8243.0887W
2806.706N,8243.0887W
2806.706N,8243.0886W
2806.7059N,8243.0885W
2806.7059N,8243.0884W
2806.7058N,8243.0883W
2806.7057N,8243.0882W
2806.7056N,8243.0881W
2806.7056N,8243.088W
2806.7055N,8243.0878W
2806.7055N,8243.0877W
2806.7054N,8243.0876W
2806.7053N,8243.0875W
2806.7053N,8243.0875W
2806.7052N,8243.0874W
2806.7053N,8243.0873W
2806.7052N,8243.0873W
2806.7052N,8243.0871W
2806.7052N,8243.0871W
2806.705N,8243.0871W
2806.7049N,8243.087W
2806.7048N,8243.087W
2806.7047N,8243.0869W
2806.7047N,8243.0868W
2806.7046N,8243.0868W
2806.7045N,8243.0867W
2806.7044N,8243.0867W
2806.7043N,8243.0866W
2806.7042N,8243.0866W
2806.7042N,8243.0864W
2806.7041N,8243.0863W
2806.7041N,8243.0862W
2806.704N,8243.0861W
2806.7039N,8243.086W
2806.7038N,8243.0859W
2806.7037N,8243.0858W
2806.7036N,8243.0857W
2806.7035N,8243.0855W
2806.7033N,8243.0854W
2806.7033N,8243.0853W
2806.7032N,8243.0852W
2806.7031N,8243.0851W
2806.703N,8243.0849W
2806.703N,8243.0848W
2806.703N,8243.0847W
2806.703N,8243.0846W
2806.7028N,8243.0845W
2806.7028N,8243.0845W
2806.7028N,8243.0845W
2806.7028N,8243.0844W
2806.7027N,8243.0844W
2806.7027N,8243.0844W
2806.7026N,8243.0844W
2806.7025N,8243.0843W
2806.7025N,8243.0842W
2806.7024N,8243.0841W
2806.7023N,8243.084W
2806.7023N,8243.0838W
2806.7022N,8243.0837W
2806.702N,8243.0836W
2806.7019N,8243.0835W
2806.7019N,8243.0834W
2806.7019N,8243.0834W
2806.7018N,8243.0833W
2806.7017N,8243.0833W
2806.7016N,8243.0832W
2806.7015N,8243.083W
2806.7013N,8243.0829W
2806.7012N,8243.0828W
2806.7011N,8243.0827W
2806.701N,8243.0826W
2806.7009N,8243.0825W
2806.7008N,8243.0824W
2806.7007N,8243.0823W
2806.7006N,8243.0822W
2806.7006N,8243.0821W
2806.7005N,8243.082W
2806.7007N,8243.0817W
2806.7006N,8243.0815W
2806.7006N,8243.0813W
2806.7005N,8243.0812W
2806.7004N,8243.081W
2806.7003N,8243.0809W
2806.7003N,8243.0808W
2806.7002N,8243.0806W
2806.7001N,8243.0805W
2806.7N,8243.0804W
2806.7N,8243.0803W
2806.7N,8243.0801W
2806.6999N,8243.0799W
2806.6999N,8243.0797W
2806.6999N,8243.0797W
2806.6999N,8243.0797W
2806.6999N,8243.0796W
2806.6999N,8243.0795W
2806.6998N,8243.0794W
2806.6998N,8243.0793W
2806.6997N,8243.0792W
2806.6996N,8243.079W
2806.6996N,8243.0789W
2806.6995N,8243.0788W
2806.6994N,8243.0787W
2806.6993N,8243.0787W
2806.6993N,8243.0786W
2806.6992N,8243.0786W
2806.6991N,8243.0785W
2806.699N,8243.0784W
2806.6989N,8243.0784W
2806.6988N,8243.0783W
2806.6987N,8243.0782W
2806.6986N,8243.0781W
2806.6984N,8243.078W
2806.6982N,8243.078W
2806.6981N,8243.0779W
2806.6979N,8243.0778W
2806.6978N,8243.0777W
2806.6976N,8243.0776W
2806.6975N,8243.0775W
2806.6974N,8243.0774W
2806.6973N,8243.0773W
2806.6971N,8243.0772W
2806.6969N,8243.0771W
2806.6967N,8243.0771W
2806.6965N,8243.077W
2806.6963N,8243.077W
2806.6961N,8243.0771W
2806.6959N,8243.077W
2806.6957N,8243.0769W
2806.6955N,8243.0768W
2806.6954N,8243.0767W
2806.6953N,8243.0766W
2806.6951N,8243.0765W
2806.6949N,8243.0764W
2806.6948N,8243.0763W
2806.6947N,8243.0762W
2806.6947N,8243.0761W
2806.6946N,8243.0759W
2806.6946N,8243.0758W
2806.6945N,8243.0757W
2806.6944N,8243.0756W
2806.6944N,8243.0755W
2806.6943N,8243.0754W
2806.6942N,8243.0753W
2806.6941N,8243.0752W
2806.6941N,8243.0751W
2806.694N,8243.075W
2806.6939N,8243.0749W
2806.6939N,8243.0748W
2806.6938N,8243.0746W
2806.6937N,8243.0745W
2806.6937N,8243.0744W
2806.6936N,8243.0744W
2806.6935N,8243.0742W
2806.6934N,8243.0741W
2806.6933N,8243.074W
2806.6933N,8243.0739W
2806.6932N,8243.0738W
2806.6932N,8243.0737W
2806.6931N,8243.0736W
2806.6931N,8243.0735W
2806.6931N,8243.0734W
2806.693N,8243.0734W
2806.6929N,8243.0734W
2806.6928N,8243.0733W
2806.6927N,8243.0732W
2806.6926N,8243.0731W
2806.6926N,8243.073W
2806.6925N,8243.0728W
2806.6924N,8243.0727W
2806.6924N,8243.0726W
2806.6923N,8243.0725W
2806.6923N,8243.0724W
2806.6923N,8243.0723W
2806.6923N,8243.0722W
2806.6923N,8243.0722W
2806.6922N,8243.0721W
2806.6922N,8243.072W
2806.6921N,8243.072W
2806.6921N,8243.0718W
2806.692N,8243.0717W
2806.6919N,8243.0716W
2806.6919N,8243.0715W
2806.6918N,8243.0714W
2806.6917N,8243.0714W
2806.6916N,8243.0713W
2806.6915N,8243.0712W
2806.6915N,8243.0711W
2806.6914N,8243.0711W
2806.6914N,8243.071W
2806.6913N,8243.0708W
2806.6912N,8243.0707W
2806.6911N,8243.0705W
2806.6911N,8243.0705W
2806.691N,8243.0704W
2806.6909N,8243.0704W
2806.6908N,8243.0703W
2806.6908N,8243.0703W
2806.6907N,8243.0702W
2806.6906N,8243.0702W
2806.6905N,8243.0702W
2806.6904N,8243.0701W
2806.6902N,8243.07W
2806.6901N,8243.0699W
2806.69N,8243.0697W
2806.6899N,8243.0696W
2806.6898N,8243.0695W
2806.6897N,8243.0694W
2806.6896N,8243.0694W
2806.6894N,8243.0693W
2806.6894N,8243.0692W
2806.6893N,8243.0691W
2806.6892N,8243.069W
2806.6892N,8243.0689W
2806.6891N,8243.0689W
2806.6891N,8243.0689W
2806.689N,8243.0689W
2806.6889N,8243.0689W
2806.6889N,8243.0688W
2806.6889N,8243.0688W
2806.6888N,8243.0687W
2806.6888N,8243.0686W
2806.6888N,8243.0685W
2806.6887N,8243.0684W
2806.6887N,8243.0683W
2806.6886N,8243.0682W
2806.6886N,8243.0681W
2806.6886N,8243.068W
2806.6887N,8243.0678W
2806.6887N,8243.0676W
2806.6888N,8243.0675W
2806.6887N,8243.0673W
2806.6887N,8243.0672W
2806.6887N,8243.0671W
2806.6886N,8243.067W
2806.6886N,8243.0669W
2806.6885N,8243.0668W
2806.6885N,8243.0667W
2806.6884N,8243.0667W
2806.6884N,8243.0666W
2806.6884N,8243.0665W
2806.6884N,8243.0664W
2806.6884N,8243.0663W
2806.6884N,8243.0662W
2806.6885N,8243.066W
2806.6886N,8243.0657W
2806.6886N,8243.0656W
2806.6886N,8243.0654W
2806.6886N,8243.0653W
2806.6885N,8243.0651W
2806.6884N,8243.0649W
2806.6884N,8243.0648W
2806.6884N,8243.0647W
2806.6884N,8243.0647W
2806.6883N,8243.0645W
2806.6882N,8243.0644W
2806.6881N,8243.0644W
2806.6881N,8243.0643W
2806.6881N,8243.0641W
2806.688N,8243.064W
2806.6879N,8243.0638W
2806.6879N,8243.0637W
2806.6878N,8243.0636W
2806.6878N,8243.0635W
2806.6877N,8243.0634W
2806.6876N,8243.0633W
2806.6875N,8243.0632W
2806.6873N,8243.0632W
2806.6871N,8243.0631W
2806.687N,8243.0629W
2806.6868N,8243.0627W
2806.6867N,8243.0626W
2806.6866N,8243.0625W
2806.6865N,8243.0624W
2806.6864N,8243.0624W
2806.6864N,8243.0624W
2806.6863N,8243.0623W
2806.6862N,8243.0622W
2806.6862N,8243.0621W
2806.6862N,8243.062W
2806.6862N,8243.0619W
2806.6862N,8243.0618W
2806.6861N,8243.0617W
2806.686N,8243.0617W
2806.6859N,8243.0617W
2806.6858N,8243.0617W
2806.6857N,8243.0616W
2806.6856N,8243.0616W
2806.6855N,8243.0616W
2806.6854N,8243.0615W
2806.6852N,8243.0615W
2806.6851N,8243.0615W
2806.685N,8243.0614W
2806.6849N,8243.0613W
2806.6848N,8243.0613W
2806.6847N,8243.0612W
2806.6846N,8243.0611W
2806.6845N,8243.061W
2806.6843N,8243.0609W
2806.6842N,8243.0608W
2806.684N,8243.0607W
2806.6838N,8243.0606W
2806.6837N,8243.0606W
2806.6836N,8243.0607W
2806.6835N,8243.0607W
2806.6833N,8243.0606W
2806.6833N,8243.0606W
2806.6832N,8243.0606W
2806.6832N,8243.0606W
2806.6832N,8243.0606W
2806.6831N,8243.0605W
2806.6831N,8243.0604W
2806.6831N,8243.0602W
2806.6831N,8243.0602W
2806.6831N,8243.0601W
2806.6831N,8243.0601W
2806.6831N,8243.06W
2806.683N,8243.0599W
2806.6829N,8243.0598W
2806.6828N,8243.0598W
2806.6827N,8243.0597W
2806.6826N,8243.0596W
2806.6825N,8243.0595W
2806.6824N,8243.0594W
2806.6823N,8243.0593W
2806.6822N,8243.0592W
2806.6821N,8243.0591W
2806.682N,8243.059W
2806.6819N,8243.0589W
2806.6816N,8243.0589W
2806.6813N,8243.0589W
2806.681N,8243.0589W
2806.6809N,8243.0589W
2806.6808N,8243.0588W
2806.6806N,8243.0587W
2806.6805N,8243.0585W
2806.6804N,8243.0585W
2806.6804N,8243.0584W
2806.6802N,8243.0583W
2806.6802N,8243.0582W
2806.6801N,8243.0581W
2806.6801N,8243.058W
2806.6801N,8243.0579W
2806.68N,8243.0578W
2806.6799N,8243.0577W
2806.6799N,8243.0575W
2806.6798N,8243.0573W
2806.6798N,8243.057W
2806.6797N,8243.0569W
2806.6797N,8243.0567W
2806.6796N,8243.0566W
2806.6796N,8243.0565W
2806.6796N,8243.0564W
2806.6795N,8243.0562W
2806.6794N,8243.0561W
2806.6793N,8243.056W
2806.6792N,8243.0559W
2806.6791N,8243.0558W
2806.6791N,8243.0557W
2806.679N,8243.0556W
2806.6788N,8243.0556W
2806.6786N,8243.0555W
2806.6784N,8243.0555W
2806.6782N,8243.0555W
2806.678N,8243.0554W
2806.6778N,8243.0554W
2806.6777N,8243.0553W
2806.6776N,8243.0552W
2806.6775N,8243.0551W
2806.6774N,8243.0551W
2806.6773N,8243.055W
2806.6772N,8243.055W
2806.6771N,8243.055W
2806.677N,8243.055W
2806.6769N,8243.055W
2806.6767N,8243.055W
2806.6766N,8243.055W
2806.6765N,8243.055W
2806.6763N,8243.0549W
2806.6762N,8243.0548W
2806.6761N,8243.0548W
2806.6759N,8243.0548W
2806.6758N,8243.0548W
2806.6757N,8243.0547W
2806.6756N,8243.0546W
2806.6755N,8243.0545W
2806.6754N,8243.0545W
2806.6753N,8243.0544W
2806.6752N,8243.0544W
2806.6752N,8243.0543W
2806.6751N,8243.0541W
2806.675N,8243.054W
2806.6749N,8243.0539W
2806.6749N,8243.0538W
2806.6752N,8243.0531W
2806.6753N,8243.0526W
2806.6756N,8243.0519W
2806.6757N,8243.0515W
2806.6757N,8243.0513W
2806.6756N,8243.0509W
2806.6755N,8243.0505W
2806.6754N,8243.0503W
2806.6754N,8243.0501W
2806.6753N,8243.05W
2806.6752N,8243.0498W
2806.6751N,8243.0497W
2806.675N,8243.0496W
2806.6748N,8243.0496W
2806.6747N,8243.0495W
2806.6745N,8243.0494W
2806.6743N,8243.0493W
2806.6742N,8243.0492W
2806.674N,8243.0491W
2806.6738N,8243.0491W
2806.6738N,8243.049W
2806.6737N,8243.0489W
2806.6736N,8243.0489W
2806.6735N,8243.0489W
2806.6734N,8243.0489W
2806.6733N,8243.0489W
2806.6732N,8243.0489W
2806.673N,8243.0489W
2806.6728N,8243.0489W
2806.6727N,8243.0488W
2806.6725N,8243.0488W
2806.672N,8243.0486W
2806.6718N,8243.0486W
2806.6716N,8243.0486W
2806.6714N,8243.0486W
2806.6713N,8243.0485W
2806.6711N,8243.0485W
2806.671N,8243.0485W
2806.6709N,8243.0485W
2806.6707N,8243.0485W
2806.6706N,8243.0485W
2806.6705N,8243.0485W
2806.6704N,8243.0484W
2806.6703N,8243.0484W
2806.6703N,8243.0484W
2806.6702N,8243.0484W
2806.6701N,8243.0484W
2806.6701N,8243.0484W
2806.6699N,8243.0484W
2806.6698N,8243.0484W
2806.6697N,8243.0484W
2806.6696N,8243.0484W
2806.6694N,8243.0483W
2806.6693N,8243.0484W
2806.6693N,8243.0484W
2806.6692N,8243.0484W
2806.6691N,8243.0484W
2806.669N,8243.0484W
2806.6689N,8243.0484W
2806.6687N,8243.0485W
2806.6686N,8243.0485W
2806.6685N,8243.0485W
2806.6685N,8243.0486W
2806.6684N,8243.0486W
2806.6683N,8243.0487W
2806.6682N,8243.0488W
2806.6681N,8243.0488W
2806.668N,8243.0488W
2806.6679N,8243.0488W
2806.6679N,8243.0488W
2806.6678N,8243.0487W
2806.6676N,8243.0487W
2806.6676N,8243.0487W
2806.6675N,8243.0487W
2806.6674N,8243.0486W
2806.6673N,8243.0485W
2806.6672N,8243.0484W
2806.6672N,8243.0484W
2806.6671N,8243.0484W
2806.6671N,8243.0484W
2806.6671N,8243.0483W
2806.667N,8243.0482W
2806.6669N,8243.0482W
2806.6669N,8243.0481W
2806.6668N,8243.048W
2806.6668N,8243.0479W
2806.6667N,8243.0479W
2806.6666N,8243.0478W
2806.6665N,8243.0478W
2806.6665N,8243.0478W
2806.6664N,8243.0477W
2806.6663N,8243.0477W
2806.6662N,8243.0476W
2806.6662N,8243.0475W
2806.6661N,8243.0475W
2806.6661N,8243.0474W
2806.666N,8243.0473W
2806.6659N,8243.0473W
2806.6659N,8243.0472W
2806.6658N,8243.0471W
2806.6658N,8243.0471W
2806.6657N,8243.047W
2806.6656N,8243.047W
2806.6655N,8243.0469W
2806.6655N,8243.0469W
2806.6654N,8243.0468W
2806.6653N,8243.0467W
2806.6652N,8243.0466W
2806.6651N,8243.0466W
2806.6651N,8243.0465W
2806.665N,8243.0465W
2806.6649N,8243.0465W
2806.6648N,8243.0465W
2806.6647N,8243.0464W
2806.6645N,8243.0463W
2806.6644N,8243.0463W
2806.6643N,8243.0462W
2806.6642N,8243.0461W
2806.664N,8243.046W
2806.6639N,8243.046W
2806.6638N,8243.0459W
2806.6637N,8243.0458W
2806.6636N,8243.0457W
2806.6635N,8243.0457W
2806.6634N,8243.0456W
2806.6634N,8243.0456W
2806.6633N,8243.0455W
2806.6633N,8243.0454W
2806.6632N,8243.0454W
2806.6631N,8243.0454W
2806.6629N,8243.0454W
2806.6628N,8243.0453W
2806.6627N,8243.0452W
2806.6626N,8243.0451W
2806.6625N,8243.045W
2806.6623N,8243.0449W
2806.6622N,8243.0448W
2806.6621N,8243.0448W
2806.662N,8243.0447W
2806.662N,8243.0446W
2806.6618N,8243.0445W
2806.6617N,8243.0444W
2806.6615N,8243.0443W
2806.6613N,8243.0442W
2806.6612N,8243.0442W
2806.6611N,8243.0442W
2806.6609N,8243.0441W
2806.6609N,8243.0441W
2806.6607N,8243.044W
2806.6607N,8243.0439W
2806.6606N,8243.0439W
2806.6605N,8243.0438W
2806.6604N,8243.0437W
2806.6603N,8243.0436W
2806.6602N,8243.0436W
2806.66N,8243.0436W
2806.66N,8243.0436W
2806.6598N,8243.0435W
2806.6597N,8243.0434W
2806.6596N,8243.0434W
2806.6595N,8243.0433W
2806.6594N,8243.0433W
2806.6592N,8243.0433W
2806.6591N,8243.0432W
2806.659N,8243.0432W
2806.6589N,8243.0431W
2806.6588N,8243.0431W
2806.6587N,8243.043W
2806.6586N,8243.043W
2806.6585N,8243.0429W
2806.6583N,8243.0428W
2806.6582N,8243.0428W
2806.6581N,8243.0429W
2806.658N,8243.0429W
2806.6579N,8243.0429W
2806.6578N,8243.0429W
2806.6577N,8243.0429W
2806.6576N,8243.0429W
2806.6575N,8243.0428W
2806.6573N,8243.0428W
2806.6573N,8243.0427W
2806.6572N,8243.0427W
2806.6571N,8243.0427W
2806.657N,8243.0426W
2806.6569N,8243.0426W
2806.6567N,8243.0426W
2806.6566N,8243.0426W
2806.6565N,8243.0426W
2806.6564N,8243.0426W
2806.6562N,8243.0425W
2806.6561N,8243.0424W
2806.6559N,8243.0423W
2806.6557N,8243.0423W
2806.6556N,8243.0423W
2806.6555N,8243.0422W
2806.6554N,8243.0422W
2806.6553N,8243.0421W
2806.6552N,8243.042W
2806.655N,8243.042W
2806.6549N,8243.0419W
2806.6548N,8243.0418W
2806.6547N,8243.0417W
2806.6545N,8243.0416W
2806.6544N,8243.0415W
2806.6543N,8243.0414W
2806.6542N,8243.0414W
2806.6541N,8243.0414W
2806.654N,8243.0414W
2806.6539N,8243.0414W
2806.6538N,8243.0413W
2806.6537N,8243.0413W
2806.6536N,8243.0413W
2806.6535N,8243.0412W
2806.6534N,8243.0412W
2806.6533N,8243.0412W
2806.6532N,8243.0412W
2806.6531N,8243.0412W
2806.653N,8243.0411W
2806.6528N,8243.0411W
2806.6528N,8243.0411W
2806.6527N,8243.0411W
2806.6526N,8243.0411W
2806.6525N,8243.0412W
2806.6524N,8243.0412W
2806.6522N,8243.0413W
2806.6522N,8243.0412W
2806.6521N,8243.0412W
2806.652N,8243.0411W
2806.6519N,8243.0412W
2806.6518N,8243.0412W
2806.6517N,8243.0412W
2806.6517N,8243.0411W
2806.6516N,8243.0411W
2806.6515N,8243.0411W
2806.6514N,8243.041W
2806.6513N,8243.041W
2806.6513N,8243.0409W
2806.6511N,8243.0408W
2806.651N,8243.0408W
2806.6509N,8243.0407W
2806.6507N,8243.0407W
2806.6507N,8243.0406W
2806.6506N,8243.0406W
2806.6505N,8243.0406W
2806.6503N,8243.0405W
2806.6502N,8243.0405W
2806.6501N,8243.0405W
2806.65N,8243.0405W
2806.6499N,8243.0406W
2806.6498N,8243.0406W
2806.6496N,8243.0406W
2806.6495N,8243.0406W
2806.6493N,8243.0406W
2806.6491N,8243.0406W
2806.6489N,8243.0406W
2806.6488N,8243.0406W
2806.6486N,8243.0407W
2806.6484N,8243.0406W
2806.6482N,8243.0407W
2806.648N,8243.0407W
2806.6478N,8243.0406W
2806.6476N,8243.0406W
2806.6474N,8243.0406W
2806.6473N,8243.0405W
2806.6471N,8243.0404W
2806.647N,8243.0403W
2806.6469N,8243.0402W
2806.6467N,8243.0402W
2806.6465N,8243.0402W
2806.6464N,8243.0402W
2806.6463N,8243.0403W
2806.6461N,8243.0403W
2806.6459N,8243.0403W
2806.6457N,8243.0403W
2806.6456N,8243.0403W
2806.6455N,8243.0402W
2806.6454N,8243.0401W
2806.6453N,8243.04W
2806.6452N,8243.0399W
2806.6451N,8243.0399W
2806.645N,8243.0398W
2806.6449N,8243.0397W
2806.6447N,8243.0397W
2806.6446N,8243.0396W
2806.6445N,8243.0396W
2806.6442N,8243.0395W
2806.644N,8243.0394W
2806.6438N,8243.0394W
2806.6436N,8243.0393W
2806.6435N,8243.0393W
2806.6433N,8243.0392W
2806.6433N,8243.0391W
2806.6432N,8243.039W
2806.6431N,8243.039W
2806.6431N,8243.0389W
2806.6431N,8243.0387W
2806.6431N,8243.0386W
2806.643N,8243.0385W
2806.6429N,8243.0384W
2806.6429N,8243.0383W
2806.6428N,8243.0382W
2806.6427N,8243.0381W
2806.6426N,8243.0381W
2806.6424N,8243.038W
2806.6423N,8243.038W
2806.6422N,8243.038W
2806.6421N,8243.038W
2806.642N,8243.0379W
2806.6419N,8243.0378W
2806.6418N,8243.0378W
2806.6418N,8243.0377W
2806.6417N,8243.0376W
2806.6417N,8243.0375W
2806.6417N,8243.0373W
2806.6416N,8243.0372W
2806.6416N,8243.037W
2806.6415N,8243.0369W
2806.6418N,8243.0367W
2806.6418N,8243.0367W
2806.6417N,8243.0367W
2806.6416N,8243.0366W
2806.6414N,8243.0366W
2806.6415N,8243.0365W
2806.6414N,8243.0365W
2806.6414N,8243.0365W
2806.6414N,8243.0365W
2806.6413N,8243.0365W
2806.6412N,8243.0365W
2806.6411N,8243.0365W
2806.641N,8243.0364W
2806.641N,8243.0364W
2806.6409N,8243.0364W
2806.6409N,8243.0363W
2806.6409N,8243.0362W
2806.6408N,8243.0361W
2806.6408N,8243.036W
2806.6408N,8243.0359W
2806.6407N,8243.0358W
2806.6407N,8243.0358W
2806.6406N,8243.0357W
2806.6405N,8243.0357W
2806.6405N,8243.0356W
2806.6404N,8243.0355W
2806.6403N,8243.0354W
2806.6401N,8243.0353W
2806.64N,8243.0352W
2806.6399N,8243.0351W
2806.6398N,8243.0351W
2806.6396N,8243.035W
2806.6395N,8243.0349W
2806.6394N,8243.0348W
2806.6393N,8243.0347W
2806.6393N,8243.0346W
2806.6392N,8243.0345W
2806.6392N,8243.0344W
2806.6391N,8243.0344W
2806.6391N,8243.0344W
2806.639N,8243.0343W
2806.6389N,8243.0341W
2806.6388N,8243.034W
2806.6388N,8243.034W
2806.6388N,8243.0339W
2806.6387N,8243.0337W
2806.6386N,8243.0336W
2806.6385N,8243.0336W
2806.6385N,8243.0335W
2806.6384N,8243.0334W
2806.6384N,8243.0333W
2806.6383N,8243.0331W
2806.6382N,8243.033W
2806.6382N,8243.0329W
2806.6382N,8243.0328W
2806.6381N,8243.0327W
2806.638N,8243.0326W
2806.6379N,8243.0324W
2806.6377N,8243.0323W
2806.6376N,8243.0322W
2806.6375N,8243.0321W
2806.6375N,8243.032W
2806.6375N,8243.0319W
2806.6374N,8243.0318W
2806.6374N,8243.0318W
2806.6374N,8243.0317W
2806.6374N,8243.0317W
2806.6373N,8243.0316W
2806.6372N,8243.0316W
2806.6371N,8243.0315W
2806.6371N,8243.0314W
2806.637N,8243.0312W
2806.637N,8243.0311W
2806.6369N,8243.0311W
2806.6368N,8243.031W
2806.6368N,8243.031W
2806.6367N,8243.0309W
2806.6367N,8243.0309W
2806.6366N,8243.0309W
2806.6366N,8243.0308W
2806.6365N,8243.0308W
2806.6364N,8243.0307W
2806.6363N,8243.0306W
2806.6362N,8243.0305W
2806.6361N,8243.0304W
2806.636N,8243.0303W
2806.6359N,8243.0302W
2806.6358N,8243.0301W
2806.6357N,8243.0301W
2806.6356N,8243.0299W
2806.6355N,8243.0299W
2806.6354N,8243.0298W
2806.6352N,8243.0299W
2806.6351N,8243.0297W
2806.6349N,8243.0296W
2806.6348N,8243.0295W
2806.6347N,8243.0295W
2806.6346N,8243.0294W
2806.6345N,8243.0293W
2806.6343N,8243.0293W
2806.6342N,8243.0293W
2806.6341N,8243.0292W
2806.634N,8243.0292W
2806.634N,8243.029W
2806.6339N,8243.0288W
2806.6338N,8243.0287W
2806.6336N,8243.0285W
2806.6335N,8243.0284W
2806.6334N,8243.0282W
2806.6333N,8243.028W
2806.6333N,8243.0279W
2806.6332N,8243.0277W
2806.6331N,8243.0276W
2806.6331N,8243.0275W
2806.633N,8243.0274W
2806.6329N,8243.0273W
2806.6328N,8243.0272W
2806.6327N,8243.0271W
2806.6327N,8243.0271W
2806.6326N,8243.027W
2806.6325N,8243.0269W
2806.6325N,8243.0268W
2806.6324N,8243.0267W
2806.6324N,8243.0266W
2806.6324N,8243.0266W
2806.6323N,8243.0267W
2806.6323N,8243.0267W
2806.6323N,8243.0266W
2806.6322N,8243.0266W
2806.6322N,8243.0266W
2806.6321N,8243.0265W
2806.632N,8243.0265W
2806.6319N,8243.0265W
2806.6319N,8243.0264W
2806.6319N,8243.0263W
2806.6319N,8243.0263W
2806.6318N,8243.0262W
2806.6318N,8243.0261W
2806.6318N,8243.0259W
2806.6317N,8243.0258W
2806.6317N,8243.0256W
2806.6316N,8243.0255W
2806.6315N,8243.0253W
2806.6314N,8243.0252W
2806.6313N,8243.0251W
2806.6313N,8243.025W
2806.6312N,8243.0248W
2806.6312N,8243.0246W
2806.6312N,8243.0244W
2806.6312N,8243.0242W
2806.6311N,8243.024W
2806.631N,8243.0239W
2806.6309N,8243.0239W
2806.6309N,8243.0237W
2806.6307N,8243.0235W
2806.6305N,8243.0233W
2806.6302N,8243.0233W
2806.6299N,8243.0232W
2806.6298N,8243.0232W
2806.6297N,8243.0231W
2806.6296N,8243.0231W
2806.6294N,8243.023W
2806.6292N,8243.0229W
2806.6291N,8243.0227W
2806.6291N,8243.0225W
2806.629N,8243.0224W
2806.6289N,8243.0222W
2806.6289N,8243.022W
2806.6288N,8243.0219W
2806.6287N,8243.0217W
2806.6287N,8243.0215W
2806.6286N,8243.0214W
2806.6285N,8243.0212W
2806.6284N,8243.0211W
2806.6284N,8243.021W
2806.6283N,8243.021W
2806.6282N,8243.021W
2806.6281N,8243.021W
2806.628N,8243.021W
2806.6279N,8243.0209W
2806.6278N,8243.0209W
2806.6278N,8243.0208W
2806.6277N,8243.0207W
2806.6277N,8243.0206W
2806.6277N,8243.0205W
2806.6276N,8243.0205W
2806.6276N,8243.0205W
2806.6276N,8243.0206W
2806.6277N,8243.0205W
2806.6277N,8243.0204W
2806.6276N,8243.0203W
2806.6276N,8243.0202W
2806.6276N,8243.0201W
2806.6276N,8243.02W
2806.6275N,8243.02W
2806.6275N,8243.0199W
2806.6274N,8243.0198W
2806.6274N,8243.0197W
2806.6273N,8243.0197W
2806.6273N,8243.0196W
2806.6272N,8243.0196W
2806.6272N,8243.0195W
2806.6271N,8243.0194W
2806.6271N,8243.0193W
2806.627N,8243.0192W
2806.627N,8243.0191W
2806.627N,8243.019W
2806.6269N,8243.019W
2806.6269N,8243.0189W
2806.6269N,8243.0187W
2806.6268N,8243.0186W
2806.6268N,8243.0185W
2806.6267N,8243.0185W
2806.6267N,8243.0183W
2806.6266N,8243.0182W
2806.6266N,8243.0181W
2806.6266N,8243.018W
2806.6266N,8243.0178W
2806.6266N,8243.0177W
2806.6266N,8243.0175W
2806.6266N,8243.0174W
2806.6266N,8243.0174W
2806.6266N,8243.0173W
2806.6265N,8243.0172W
2806.6265N,8243.0171W
2806.6266N,8243.017W
2806.6266N,8243.0169W
2806.6266N,8243.0168W
2806.6266N,8243.0167W
2806.6266N,8243.0166W
2806.6266N,8243.0165W
2806.6266N,8243.0165W
2806.6266N,8243.0164W
2806.6266N,8243.0163W
2806.6266N,8243.0161W
