Date,Time,Lat,NS,Lon,EW,Alt,Knots,m/s,dt,distance,,"latitude,longitude"
251214,181420.8,2806.1319,N,8242.2103,W,23.1,1.43,0.7356555555,0.2,1889.1500909479,,"2806.1319N,8242.2103W"
251214,181421,2806.132,N,8242.2105,W,23.1,1.46,0.7510888888,0.2,1889.3003087256,,"2806.132N,8242.2105W"
251214,181421.2,2806.1321,N,8242.2106,W,23.1,1.48,0.7613777777,0.2,1889.4525842812,,"2806.1321N,8242.2106W"
251214,181421.4,2806.1322,N,8242.2108,W,23.1,1.52,0.7819555555,0.2,1889.6089753923,,"2806.1322N,8242.2108W"
251214,181421.6,2806.1324,N,8242.2111,W,23,1.56,0.8025333333,0.2,1889.7694820589,,"2806.1324N,8242.2111W"
251214,181421.8,2806.1325,N,8242.2112,W,23,1.59,0.8179666666,0.2,1889.9330753922,,"2806.1325N,8242.2112W"
251214,181422,2806.1326,N,8242.2114,W,23,1.65,0.8488333333,0.2,1890.1028420589,,"2806.1326N,8242.2114W"
251214,181422.2,2806.1327,N,8242.2116,W,22.9,1.69,0.869411111,0.2,1890.2767242811,,"2806.1327N,8242.2116W"
251214,181422.4,2806.1329,N,8242.2118,W,22.9,1.73,0.8899888888,0.2,1890.4547220589,,"2806.1329N,8242.2118W"
251214,181422.6,2806.1331,N,8242.2121,W,22.9,1.84,0.9465777777,0.2,1890.6440376144,,"2806.1331N,8242.2121W"
251214,181422.8,2806.1332,N,8242.2123,W,22.9,1.88,0.9671555555,0.2,1890.8374687255,,"2806.1332N,8242.2123W"
251214,181423,2806.1334,N,8242.2124,W,22.9,1.85,0.9517222221,0.2,1891.0278131699,,"2806.1334N,8242.2124W"
251214,181423.2,2806.1335,N,8242.2126,W,22.8,1.87,0.962011111,0.2,1891.2202153921,,"2806.1335N,8242.2126W"
251214,181423.4,2806.1336,N,8242.2128,W,22.8,1.89,0.9722999999,0.2,1891.4146753921,,"2806.1336N,8242.2128W"
251214,181423.6,2806.1337,N,8242.213,W,22.8,1.91,0.9825888888,0.2,1891.6111931699,,"2806.1337N,8242.213W"
251214,181423.8,2806.1338,N,8242.2131,W,22.8,1.95,1.0031666666,0.2,1891.8118265032,,"2806.1338N,8242.2131W"
251214,181424,2806.134,N,8242.2134,W,22.8,2.02,1.0391777777,0.2,1892.0196620587,,"2806.134N,8242.2134W"
251214,181424.2,2806.1342,N,8242.2135,W,22.8,1.98,1.0185999999,0.2,1892.2233820587,,"2806.1342N,8242.2135W"
251214,181424.4,2806.1344,N,8242.2139,W,22.8,1.98,1.0185999999,0.2,1892.4271020587,,"2806.1344N,8242.2139W"
251214,181424.6,2806.1345,N,8242.2141,W,22.8,1.97,1.0134555555,0.2,1892.6297931698,,"2806.1345N,8242.2141W"
251214,181424.8,2806.1347,N,8242.2143,W,22.8,2.03,1.0443222221,0.2,1892.8386576142,,"2806.1347N,8242.2143W"
251214,181425,2806.1351,N,8242.2147,W,22.8,2.11,1.0854777777,0.2,1893.0557531697,,"2806.1351N,8242.2147W"
251214,181425.2,2806.1353,N,8242.2151,W,22.8,2.09,1.0751888888,0.2,1893.2707909475,,"2806.1353N,8242.2151W"
251214,181425.4,2806.1356,N,8242.2154,W,22.8,2.14,1.100911111,0.2,1893.4909731697,,"2806.1356N,8242.2154W"
251214,181425.6,2806.1357,N,8242.2156,W,22.8,2.16,1.1111999999,0.2,1893.7132131697,,"2806.1357N,8242.2156W"
251214,181425.8,2806.1358,N,8242.2158,W,22.8,2.11,1.0854777777,0.2,1893.9303087252,,"2806.1358N,8242.2158W"
251214,181426,2806.136,N,8242.2162,W,22.7,2.37,1.2192333332,0.2,1894.1741553919,,"2806.136N,8242.2162W"
251214,181426.2,2806.1362,N,8242.2165,W,22.7,2.39,1.2295222221,0.2,1894.4200598363,,"2806.1362N,8242.2165W"
251214,181426.4,2806.1364,N,8242.2166,W,22.8,2.32,1.193511111,0.2,1894.6587620585,,"2806.1364N,8242.2166W"
251214,181426.6,2806.1365,N,8242.2166,W,22.8,2.14,1.100911111,0.2,1894.8789442807,,"2806.1365N,8242.2166W"
251214,181426.8,2806.1366,N,8242.2167,W,22.8,2.06,1.0597555555,0.2,1895.0908953918,,"2806.1366N,8242.2167W"
251214,181427,2806.1368,N,8242.2169,W,22.8,1.86,0.9568666666,0.2,1895.2822687251,,"2806.1368N,8242.2169W"
251214,181427.2,2806.1369,N,8242.2171,W,22.8,1.79,0.9208555555,0.2,1895.4664398362,,"2806.1369N,8242.2171W"
251214,181427.4,2806.1371,N,8242.2175,W,22.8,1.98,1.0185999999,0.2,1895.6701598362,,"2806.1371N,8242.2175W"
251214,181427.6,2806.1372,N,8242.2179,W,22.8,2.09,1.0751888888,0.2,1895.885197614,,"2806.1372N,8242.2179W"
251214,181427.8,2806.1372,N,8242.2181,W,22.8,2.13,1.0957666666,0.2,1896.1043509472,,"2806.1372N,8242.2181W"
251214,181428,2806.1373,N,8242.2183,W,22.8,2.17,1.1163444443,0.2,1896.3276198361,,"2806.1373N,8242.2183W"
251214,181428.2,2806.1374,N,8242.2185,W,22.8,2.25,1.1574999999,0.2,1896.5591198361,,"2806.1374N,8242.2185W"
251214,181428.4,2806.1375,N,8242.2188,W,22.8,2.32,1.193511111,0.2,1896.7978220583,,"2806.1375N,8242.2188W"
251214,181428.6,2806.1375,N,8242.219,W,22.8,2.28,1.1729333332,0.2,1897.032408725,,"2806.1375N,8242.219W"
251214,181428.8,2806.1376,N,8242.2192,W,22.8,2.23,1.147211111,0.2,1897.2618509471,,"2806.1376N,8242.2192W"
251214,181429,2806.1378,N,8242.2194,W,22.9,2.28,1.1729333332,0.2,1897.4964376138,,"2806.1378N,8242.2194W"
251214,181429.2,2806.1379,N,8242.2196,W,22.9,2.23,1.147211111,0.2,1897.725879836,,"2806.1379N,8242.2196W"
251214,181429.4,2806.138,N,8242.2198,W,22.9,2.09,1.0751888888,0.2,1897.9409176138,,"2806.138N,8242.2198W"
251214,181429.6,2806.1381,N,8242.2199,W,22.9,2,1.0288888888,0.2,1898.1466953915,,"2806.1381N,8242.2199W"
251214,181429.8,2806.1383,N,8242.2201,W,22.9,2.14,1.100911111,0.2,1898.3668776137,,"2806.1383N,8242.2201W"
251214,181430,2806.1384,N,8242.2204,W,22.9,2.47,1.2706777777,0.2,1898.6210131693,,"2806.1384N,8242.2204W"
251214,181430.2,2806.1384,N,8242.2206,W,22.9,2.57,1.3221222221,0.2,1898.8854376137,,"2806.1384N,8242.2206W"
251214,181430.4,2806.1385,N,8242.2213,W,22.9,2.93,1.5073222221,0.2,1899.1869020581,,"2806.1385N,8242.2213W"
251214,181430.6,2806.1386,N,8242.2217,W,22.9,2.96,1.5227555554,0.2,1899.4914531692,,"2806.1386N,8242.2217W"
251214,181430.8,2806.1387,N,8242.222,W,22.9,2.76,1.4198666665,0.2,1899.7754265025,,"2806.1387N,8242.222W"
251214,181431,2806.1387,N,8242.2224,W,22.9,2.68,1.378711111,0.2,1900.0511687247,,"2806.1387N,8242.2224W"
251214,181431.2,2806.1388,N,8242.2227,W,22.9,2.55,1.3118333332,0.2,1900.3135353914,,"2806.1388N,8242.2227W"
251214,181431.4,2806.1388,N,8242.2229,W,23,2.21,1.1369222221,0.2,1900.5409198358,,"2806.1388N,8242.2229W"
251214,181431.6,2806.1389,N,8242.2232,W,23,2.13,1.0957666666,0.2,1900.7600731691,,"2806.1389N,8242.2232W"
251214,181431.8,2806.1389,N,8242.2235,W,23,2.31,1.1883666666,0.2,1900.9977465024,,"2806.1389N,8242.2235W"
251214,181432,2806.1389,N,8242.2239,W,23,2.48,1.2758222221,0.2,1901.2529109468,,"2806.1389N,8242.2239W"
251214,181432.2,2806.139,N,8242.2242,W,23,2.53,1.3015444443,0.2,1901.5132198357,,"2806.139N,8242.2242W"
251214,181432.4,2806.1391,N,8242.2245,W,23,2.6,1.3375555554,0.2,1901.7807309468,,"2806.1391N,8242.2245W"
251214,181432.6,2806.1392,N,8242.2247,W,23,2.8,1.4404444443,0.2,1902.0688198356,,"2806.1392N,8242.2247W"
251214,181432.8,2806.1393,N,8242.2249,W,23.1,2.4,1.2346666666,0.2,1902.3157531689,,"2806.1393N,8242.2249W"
251214,181433,2806.1394,N,8242.225,W,23.1,2.21,1.1369222221,0.2,1902.5431376134,,"2806.1394N,8242.225W"
251214,181433.2,2806.1395,N,8242.2251,W,23.2,2.16,1.1111999999,0.2,1902.7653776134,,"2806.1395N,8242.2251W"
251214,181433.4,2806.1395,N,8242.2254,W,23.2,2.13,1.0957666666,0.2,1902.9845309467,,"2806.1395N,8242.2254W"
251214,181433.6,2806.1396,N,8242.2255,W,23.3,2.29,1.1780777777,0.2,1903.2201465022,,"2806.1396N,8242.2255W"
251214,181433.8,2806.1397,N,8242.2257,W,23.3,2.26,1.1626444443,0.2,1903.4526753911,,"2806.1397N,8242.2257W"
251214,181434,2806.1399,N,8242.2258,W,23.4,2.48,1.2758222221,0.2,1903.7078398355,,"2806.1399N,8242.2258W"
251214,181434.2,2806.14,N,8242.226,W,23.4,2.53,1.3015444443,0.2,1903.9681487244,,"2806.14N,8242.226W"
251214,181434.4,2806.1401,N,8242.2261,W,23.4,2.64,1.3581333332,0.2,1904.239775391,,"2806.1401N,8242.2261W"
251214,181434.6,2806.1402,N,8242.2264,W,23.5,2.83,1.4558777777,0.2,1904.5309509465,,"2806.1402N,8242.2264W"
251214,181434.8,2806.1403,N,8242.2266,W,23.5,2.89,1.4867444443,0.2,1904.8282998354,,"2806.1403N,8242.2266W"
251214,181435,2806.1404,N,8242.2267,W,23.5,2.83,1.4558777777,0.2,1905.1194753909,,"2806.1404N,8242.2267W"
251214,181435.2,2806.1405,N,8242.2269,W,23.6,2.82,1.4507333332,0.2,1905.4096220576,,"2806.1405N,8242.2269W"
251214,181435.4,2806.1406,N,8242.227,W,23.6,2.89,1.4867444443,0.2,1905.7069709464,,"2806.1406N,8242.227W"
251214,181435.6,2806.1407,N,8242.2272,W,23.6,2.9,1.4918888888,0.2,1906.0053487242,,"2806.1407N,8242.2272W"
251214,181435.8,2806.1408,N,8242.2273,W,23.7,2.84,1.4610222221,0.2,1906.2975531686,,"2806.1408N,8242.2273W"
251214,181436,2806.1409,N,8242.2275,W,23.8,2.85,1.4661666665,0.2,1906.5907865019,,"2806.1409N,8242.2275W"
251214,181436.2,2806.141,N,8242.2276,W,23.8,2.83,1.4558777777,0.2,1906.8819620575,,"2806.141N,8242.2276W"
251214,181436.4,2806.141,N,8242.2277,W,23.8,2.78,1.4301555554,0.2,1907.1679931685,,"2806.141N,8242.2277W"
251214,181436.6,2806.1411,N,8242.2279,W,23.9,2.59,1.332411111,0.2,1907.4344753907,,"2806.1411N,8242.2279W"
251214,181436.8,2806.1413,N,8242.228,W,24,2.56,1.3169777777,0.2,1907.6978709462,,"2806.1413N,8242.228W"
251214,181437,2806.1414,N,8242.2282,W,24,2.59,1.332411111,0.2,1907.9643531685,,"2806.1414N,8242.2282W"
251214,181437.2,2806.1415,N,8242.2284,W,24.1,2.54,1.3066888888,0.2,1908.2256909462,,"2806.1415N,8242.2284W"
251214,181437.4,2806.1416,N,8242.2285,W,24.1,2.49,1.2809666666,0.2,1908.4818842795,,"2806.1416N,8242.2285W"
251214,181437.6,2806.1417,N,8242.2287,W,24.2,2.74,1.4095777777,0.2,1908.7637998351,,"2806.1417N,8242.2287W"
251214,181437.8,2806.1419,N,8242.229,W,24.2,2.99,1.5381888888,0.2,1909.0714376128,,"2806.1419N,8242.229W"
251214,181438,2806.142,N,8242.2291,W,24.3,2.6,1.3375555554,0.2,1909.3389487239,,"2806.142N,8242.2291W"
251214,181438.2,2806.1421,N,8242.2293,W,24.3,2.41,1.239811111,0.2,1909.5869109461,,"2806.1421N,8242.2293W"
251214,181438.4,2806.1422,N,8242.2294,W,24.4,2.35,1.2089444443,0.2,1909.828699835,,"2806.1422N,8242.2294W"
251214,181438.6,2806.1423,N,8242.2295,W,24.5,2.19,1.1266333332,0.2,1910.0540265016,,"2806.1423N,8242.2295W"
251214,181438.8,2806.1424,N,8242.2296,W,24.5,1.93,0.9928777777,0.2,1910.2526020571,,"2806.1424N,8242.2296W"
251214,181439,2806.1426,N,8242.2297,W,24.5,1.82,0.9362888888,0.2,1910.4398598349,,"2806.1426N,8242.2297W"
251214,181439.2,2806.1427,N,8242.2298,W,24.6,1.9,0.9774444444,0.2,1910.6353487238,,"2806.1427N,8242.2298W"
251214,181439.4,2806.1428,N,8242.2301,W,24.6,2.27,1.1677888888,0.2,1910.8689065015,,"2806.1428N,8242.2301W"
251214,181439.6,2806.1429,N,8242.2304,W,24.6,2.45,1.2603888888,0.2,1911.1209842793,,"2806.1429N,8242.2304W"
251214,181439.8,2806.143,N,8242.2306,W,24.6,2.44,1.2552444443,0.2,1911.3720331682,,"2806.143N,8242.2306W"
251214,181440,2806.143,N,8242.2308,W,24.7,2.47,1.2706777777,0.2,1911.6261687237,,"2806.143N,8242.2308W"
251214,181440.2,2806.1431,N,8242.2309,W,24.7,2.45,1.2603888888,0.2,1911.8782465015,,"2806.1431N,8242.2309W"
251214,181440.4,2806.1432,N,8242.231,W,24.7,2.5,1.286111111,0.2,1912.1354687236,,"2806.1432N,8242.231W"
251214,181440.6,2806.1433,N,8242.2312,W,24.7,2.43,1.2500999999,0.2,1912.3854887236,,"2806.1433N,8242.2312W"
251214,181440.8,2806.1434,N,8242.2313,W,24.7,2.42,1.2449555554,0.2,1912.6344798347,,"2806.1434N,8242.2313W"
251214,181441,2806.1435,N,8242.2314,W,24.7,2.35,1.2089444443,0.2,1912.8762687236,,"2806.1435N,8242.2314W"
251214,181441.2,2806.1435,N,8242.2315,W,24.7,2.2,1.1317777777,0.2,1913.1026242791,,"2806.1435N,8242.2315W"
251214,181441.4,2806.1436,N,8242.2316,W,24.8,2.07,1.0648999999,0.2,1913.3156042791,,"2806.1436N,8242.2316W"
251214,181441.6,2806.1436,N,8242.2318,W,24.8,2.01,1.0340333332,0.2,1913.5224109458,,"2806.1436N,8242.2318W"
251214,181441.8,2806.1436,N,8242.2318,W,24.8,1.99,1.0237444444,0.2,1913.7271598346,,"2806.1436N,8242.2318W"
251214,181442,2806.1437,N,8242.2319,W,24.8,2.04,1.0494666666,0.2,1913.9370531679,,"2806.1437N,8242.2319W"
251214,181442.2,2806.1437,N,8242.2321,W,24.8,1.98,1.0185999999,0.2,1914.1407731679,,"2806.1437N,8242.2321W"
251214,181442.4,2806.1438,N,8242.2322,W,24.9,2.18,1.1214888888,0.2,1914.3650709457,,"2806.1438N,8242.2322W"
251214,181442.6,2806.1438,N,8242.2324,W,24.9,2.37,1.2192333332,0.2,1914.6089176123,,"2806.1438N,8242.2324W"
251214,181442.8,2806.144,N,8242.2326,W,24.9,2.76,1.4198666665,0.2,1914.8928909456,,"2806.144N,8242.2326W"
251214,181443,2806.1441,N,8242.2328,W,24.9,2.83,1.4558777777,0.2,1915.1840665012,,"2806.1441N,8242.2328W"
251214,181443.2,2806.1442,N,8242.2331,W,24.9,2.98,1.5330444443,0.2,1915.49067539,,"2806.1442N,8242.2331W"
251214,181443.4,2806.1443,N,8242.2334,W,24.9,2.97,1.5278999999,0.2,1915.79625539,,"2806.1443N,8242.2334W"
251214,181443.6,2806.1444,N,8242.2336,W,24.9,2.81,1.4455888888,0.2,1916.0853731678,,"2806.1444N,8242.2336W"
251214,181443.8,2806.1444,N,8242.2339,W,25,2.53,1.3015444443,0.2,1916.3456820566,,"2806.1444N,8242.2339W"
251214,181444,2806.1445,N,8242.234,W,25,2.33,1.1986555555,0.2,1916.5854131677,,"2806.1445N,8242.234W"
251214,181444.2,2806.1446,N,8242.2341,W,25,2.04,1.0494666666,0.2,1916.795306501,,"2806.1446N,8242.2341W"
251214,181444.4,2806.1446,N,8242.2341,W,25,1.89,0.9722999999,0.2,1916.989766501,,"2806.1446N,8242.2341W"
251214,181444.6,2806.1446,N,8242.2342,W,25.1,1.99,1.0237444444,0.2,1917.1945153899,,"2806.1446N,8242.2342W"
251214,181444.8,2806.1446,N,8242.2343,W,25.1,1.84,0.9465777777,0.2,1917.3838309454,,"2806.1446N,8242.2343W"
251214,181445,2806.1446,N,8242.2344,W,25.1,1.89,0.9722999999,0.2,1917.5782909454,,"2806.1446N,8242.2344W"
251214,181445.2,2806.1447,N,8242.2346,W,25.1,1.86,0.9568666666,0.2,1917.7696642787,,"2806.1447N,8242.2346W"
251214,181445.4,2806.1447,N,8242.2348,W,25.1,2.03,1.0443222221,0.2,1917.9785287231,,"2806.1447N,8242.2348W"
251214,181445.6,2806.1447,N,8242.235,W,25.2,2.67,1.3735666665,0.2,1918.2532420565,,"2806.1447N,8242.235W"
251214,181445.8,2806.1446,N,8242.2353,W,25.2,3.25,1.6719444443,0.2,1918.5876309453,,"2806.1446N,8242.2353W"
251214,181446,2806.1446,N,8242.2355,W,25.2,3.06,1.5741999999,0.2,1918.9024709453,,"2806.1446N,8242.2355W"
251214,181446.2,2806.1446,N,8242.2356,W,25.2,2.89,1.4867444443,0.2,1919.1998198342,,"2806.1446N,8242.2356W"
251214,181446.4,2806.1446,N,8242.2357,W,25.2,2.61,1.3426999999,0.2,1919.4683598341,,"2806.1446N,8242.2357W"
251214,181446.6,2806.1446,N,8242.2359,W,25.2,2.52,1.2963999999,0.2,1919.7276398341,,"2806.1446N,8242.2359W"
251214,181446.8,2806.1445,N,8242.236,W,25.3,2.42,1.2449555554,0.2,1919.9766309452,,"2806.1445N,8242.236W"
251214,181447,2806.1445,N,8242.2361,W,25.3,2.15,1.1060555555,0.2,1920.1978420563,,"2806.1445N,8242.2361W"
251214,181447.2,2806.1446,N,8242.2361,W,25.3,2.13,1.0957666666,0.2,1920.4169953896,,"2806.1446N,8242.2361W"
251214,181447.4,2806.1446,N,8242.2362,W,25.3,2.13,1.0957666666,0.2,1920.6361487229,,"2806.1446N,8242.2362W"
251214,181447.6,2806.1447,N,8242.2363,W,25.3,2.21,1.1369222221,0.2,1920.8635331674,,"2806.1447N,8242.2363W"
251214,181447.8,2806.1447,N,8242.2364,W,25.4,2.31,1.1883666666,0.2,1921.1012065006,,"2806.1447N,8242.2364W"
251214,181448,2806.1448,N,8242.2366,W,25.4,2.31,1.1883666666,0.2,1921.338879834,,"2806.1448N,8242.2366W"
251214,181448.2,2806.1448,N,8242.2367,W,25.4,2.34,1.2037999999,0.2,1921.579639834,,"2806.1448N,8242.2367W"
251214,181448.4,2806.1448,N,8242.2368,W,25.4,2.24,1.1523555555,0.2,1921.810110945,,"2806.1448N,8242.2368W"
251214,181448.6,2806.1448,N,8242.2369,W,25.4,2.13,1.0957666666,0.2,1922.0292642784,,"2806.1448N,8242.2369W"
251214,181448.8,2806.1449,N,8242.237,W,25.4,2.28,1.1729333332,0.2,1922.263850945,,"2806.1449N,8242.237W"
251214,181449,2806.1448,N,8242.2369,W,25.4,2.28,1.1729333332,0.2,1922.4984376116,,"2806.1448N,8242.2369W"
251214,181449.2,2806.1447,N,8242.2369,W,25.4,2.25,1.1574999999,0.2,1922.7299376116,,"2806.1447N,8242.2369W"
251214,181449.4,2806.1448,N,8242.2369,W,25.4,2.24,1.1523555555,0.2,1922.9604087227,,"2806.1448N,8242.2369W"
251214,181449.6,2806.1447,N,8242.2371,W,25.5,2.22,1.1420666666,0.2,1923.188822056,,"2806.1447N,8242.2371W"
251214,181449.8,2806.1447,N,8242.2373,W,25.5,2.51,1.2912555554,0.2,1923.4470731671,,"2806.1447N,8242.2373W"
251214,181450,2806.1447,N,8242.2376,W,25.5,2.47,1.2706777777,0.2,1923.7012087227,,"2806.1447N,8242.2376W"
251214,181450.2,2806.1447,N,8242.2377,W,25.6,2.38,1.2243777777,0.2,1923.9460842782,,"2806.1447N,8242.2377W"
251214,181450.4,2806.1447,N,8242.2379,W,25.6,2.37,1.2192333332,0.2,1924.1899309448,,"2806.1447N,8242.2379W"
251214,181450.6,2806.1447,N,8242.238,W,25.6,2.38,1.2243777777,0.2,1924.4348065004,,"2806.1447N,8242.238W"
251214,181450.8,2806.1448,N,8242.2382,W,25.6,2.66,1.3684222221,0.2,1924.7084909448,,"2806.1448N,8242.2382W"
251214,181451,2806.1449,N,8242.2383,W,25.6,2.68,1.378711111,0.2,1924.984233167,,"2806.1449N,8242.2383W"
251214,181451.2,2806.145,N,8242.2384,W,25.6,2.66,1.3684222221,0.2,1925.2579176114,,"2806.145N,8242.2384W"
251214,181451.4,2806.1453,N,8242.2385,W,25.7,2.75,1.4147222221,0.2,1925.5408620558,,"2806.1453N,8242.2385W"
251214,181451.6,2806.1455,N,8242.2385,W,25.8,2.46,1.2655333332,0.2,1925.7939687225,,"2806.1455N,8242.2385W"
251214,181451.8,2806.1457,N,8242.2387,W,25.8,2.43,1.2500999999,0.2,1926.0439887224,,"2806.1457N,8242.2387W"
251214,181452,2806.1458,N,8242.2387,W,25.9,2.47,1.2706777777,0.2,1926.298124278,,"2806.1458N,8242.2387W"
251214,181452.2,2806.1461,N,8242.2386,W,25.9,2.39,1.2295222221,0.2,1926.5440287224,,"2806.1461N,8242.2386W"
251214,181452.4,2806.1462,N,8242.2388,W,25.9,2.43,1.2500999999,0.2,1926.7940487224,,"2806.1462N,8242.2388W"
251214,181452.6,2806.1463,N,8242.2389,W,25.9,2.36,1.2140888888,0.2,1927.0368665001,,"2806.1463N,8242.2389W"
251214,181452.8,2806.1465,N,8242.239,W,25.9,2.32,1.193511111,0.2,1927.2755687223,,"2806.1465N,8242.239W"
251214,181453,2806.1466,N,8242.2392,W,26,2.45,1.2603888888,0.2,1927.5276465001,,"2806.1466N,8242.2392W"
251214,181453.2,2806.1468,N,8242.2393,W,26,2.41,1.239811111,0.2,1927.7756087223,,"2806.1468N,8242.2393W"
251214,181453.4,2806.1469,N,8242.2394,W,25.9,2.24,1.1523555555,0.2,1928.0060798334,,"2806.1469N,8242.2394W"
251214,181453.6,2806.1471,N,8242.2395,W,25.9,2.45,1.2603888888,0.2,1928.2581576112,,"2806.1471N,8242.2395W"
251214,181453.8,2806.1472,N,8242.2397,W,25.9,2.29,1.1780777777,0.2,1928.4937731667,,"2806.1472N,8242.2397W"
251214,181454,2806.1473,N,8242.2397,W,25.9,2.08,1.0700444444,0.2,1928.7077820556,,"2806.1473N,8242.2397W"
251214,181454.2,2806.1474,N,8242.2398,W,25.9,2.07,1.0648999999,0.2,1928.9207620555,,"2806.1474N,8242.2398W"
251214,181454.4,2806.1476,N,8242.24,W,26,2.25,1.1574999999,0.2,1929.1522620555,,"2806.1476N,8242.24W"
251214,181454.6,2806.1478,N,8242.2401,W,25.9,2.34,1.2037999999,0.2,1929.3930220555,,"2806.1478N,8242.2401W"
251214,181454.8,2806.1478,N,8242.2401,W,26,2.23,1.147211111,0.2,1929.6224642777,,"2806.1478N,8242.2401W"
251214,181455,2806.1479,N,8242.2402,W,26,2.22,1.1420666666,0.2,1929.850877611,,"2806.1479N,8242.2402W"
251214,181455.2,2806.1482,N,8242.24,W,26,2.27,1.1677888888,0.2,1930.0844353888,,"2806.1482N,8242.24W"
251214,181455.4,2806.1484,N,8242.2398,W,26,2.27,1.1677888888,0.2,1930.3179931665,,"2806.1484N,8242.2398W"
251214,181455.6,2806.1488,N,8242.2392,W,26,2.22,1.1420666666,0.2,1930.5464064998,,"2806.1488N,8242.2392W"
251214,181455.8,2806.149,N,8242.239,W,26,2.02,1.0391777777,0.2,1930.7542420554,,"2806.149N,8242.239W"
251214,181456,2806.1491,N,8242.2389,W,26.1,1.92,0.9877333332,0.2,1930.951788722,,"2806.1491N,8242.2389W"
251214,181456.2,2806.1492,N,8242.2388,W,26.1,1.96,1.008311111,0.2,1931.1534509442,,"2806.1492N,8242.2388W"
251214,181456.4,2806.1493,N,8242.2388,W,26.1,1.95,1.0031666666,0.2,1931.3540842775,,"2806.1493N,8242.2388W"
251214,181456.6,2806.1496,N,8242.2387,W,26.1,1.98,1.0185999999,0.2,1931.5578042775,,"2806.1496N,8242.2387W"
251214,181456.8,2806.1496,N,8242.2389,W,26.1,1.91,0.9825888888,0.2,1931.7543220553,,"2806.1496N,8242.2389W"
251214,181457,2806.1496,N,8242.2391,W,26.1,1.81,0.9311444444,0.2,1931.9405509442,,"2806.1496N,8242.2391W"
251214,181457.2,2806.1498,N,8242.2395,W,26.1,1.92,0.9877333332,0.2,1932.1380976108,,"2806.1498N,8242.2395W"
251214,181457.4,2806.1498,N,8242.2397,W,26.2,1.96,1.008311111,0.2,1932.339759833,,"2806.1498N,8242.2397W"
251214,181457.6,2806.1499,N,8242.24,W,26.2,1.9,0.9774444444,0.2,1932.5352487219,,"2806.1499N,8242.24W"
251214,181457.8,2806.1501,N,8242.2403,W,26.2,1.98,1.0185999999,0.2,1932.7389687219,,"2806.1501N,8242.2403W"
251214,181458,2806.1502,N,8242.2403,W,26.2,2.01,1.0340333332,0.2,1932.9457753885,,"2806.1502N,8242.2403W"
251214,181458.2,2806.1503,N,8242.2402,W,26.2,1.97,1.0134555555,0.2,1933.1484664996,,"2806.1503N,8242.2402W"
251214,181458.4,2806.1504,N,8242.2402,W,26.2,1.91,0.9825888888,0.2,1933.3449842774,,"2806.1504N,8242.2402W"
251214,181458.6,2806.1505,N,8242.2401,W,26.3,1.7,0.8745555555,0.2,1933.5198953885,,"2806.1505N,8242.2401W"
251214,181458.8,2806.1506,N,8242.2403,W,26.3,1.6,0.823111111,0.2,1933.6845176107,,"2806.1506N,8242.2403W"
251214,181459,2806.1507,N,8242.2406,W,26.3,1.76,0.9054222221,0.2,1933.8656020551,,"2806.1507N,8242.2406W"
251214,181459.2,2806.1508,N,8242.2409,W,26.3,1.74,0.8951333333,0.2,1934.0446287218,,"2806.1508N,8242.2409W"
251214,181459.4,2806.1509,N,8242.2411,W,26.3,1.69,0.869411111,0.2,1934.218510944,,"2806.1509N,8242.2411W"
251214,181459.6,2806.151,N,8242.2412,W,26.3,1.67,0.8591222221,0.2,1934.3903353884,,"2806.151N,8242.2412W"
251214,181459.8,2806.1511,N,8242.2415,W,26.3,1.66,0.8539777777,0.2,1934.5611309439,,"2806.1511N,8242.2415W"
251214,181500,2806.1511,N,8242.2416,W,26.3,1.68,0.8642666666,0.2,1934.7339842773,,"2806.1511N,8242.2416W"
251214,181500.2,2806.1511,N,8242.2416,W,26.3,1.66,0.8539777777,0.2,1934.9047798328,,"2806.1511N,8242.2416W"
251214,181500.4,2806.1512,N,8242.2417,W,26.3,1.64,0.8436888888,0.2,1935.0735176106,,"2806.1512N,8242.2417W"
251214,181500.6,2806.1512,N,8242.2418,W,26.3,1.63,0.8385444444,0.2,1935.2412264994,,"2806.1512N,8242.2418W"
251214,181500.8,2806.1513,N,8242.2419,W,26.4,1.72,0.8848444444,0.2,1935.4181953883,,"2806.1513N,8242.2419W"
251214,181501,2806.1515,N,8242.242,W,26.4,1.91,0.9825888888,0.2,1935.6147131661,,"2806.1515N,8242.242W"
251214,181501.2,2806.1515,N,8242.2422,W,26.4,1.87,0.962011111,0.2,1935.8071153883,,"2806.1515N,8242.2422W"
251214,181501.4,2806.1516,N,8242.2423,W,26.4,1.87,0.962011111,0.2,1935.9995176105,,"2806.1516N,8242.2423W"
251214,181501.6,2806.1517,N,8242.2424,W,26.4,1.97,1.0134555555,0.2,1936.2022087216,,"2806.1517N,8242.2424W"
251214,181501.8,2806.1518,N,8242.2425,W,26.4,1.99,1.0237444444,0.2,1936.4069576104,,"2806.1518N,8242.2425W"
251214,181502,2806.1517,N,8242.2428,W,26.4,1.98,1.0185999999,0.2,1936.6106776104,,"2806.1517N,8242.2428W"
251214,181502.2,2806.1517,N,8242.2429,W,26.4,2,1.0288888888,0.2,1936.8164553882,,"2806.1517N,8242.2429W"
